driverStandingsId,raceId,driverId,points,position,positionText,wins,is_classified
47086,778,596,0,58,58,0,True
47085,778,556,0,57,57,0,True
47084,778,558,0,56,56,0,True
47083,778,560,0,55,55,0,True
47082,778,513,0,54,54,0,True
47081,778,565,0,53,53,0,True
47080,778,527,0,52,52,0,True
47079,778,615,0,51,51,0,True
47078,778,538,0,49,49,0,True
47077,778,594,0,48,48,0,True
47076,778,614,0,46,46,0,True
47075,778,592,0,45,45,0,True
47074,778,528,0,35,35,0,True
47073,778,593,0,34,34,0,True
47072,778,529,0,33,33,0,True
47071,778,563,0,32,32,0,True
47070,778,516,0,31,31,0,True
47069,778,512,0,30,30,0,True
47068,778,562,0,29,29,0,True
47067,778,520,0,28,28,0,True
47066,778,514,0,26,26,0,True
47065,778,597,0,24,24,0,True
47064,778,613,0,23,23,0,True
47063,778,533,0,19,19,0,True
47062,778,612,2,12,12,0,True
47061,778,555,3,11,11,0,True
47060,778,525,4,7,7,0,True
47059,778,509,7,3,3,0,True
47058,778,611,8,2,2,1,True
47057,778,610,0,50,50,0,True
47056,778,609,0,47,47,0,True
47055,778,478,0,44,44,0,True
47054,778,456,0,43,43,0,True
47053,778,547,0,41,41,0,True
47052,778,549,0,39,39,0,True
47051,778,541,0,38,38,0,True
47050,778,483,0,37,37,0,True
47049,778,476,0,17,17,0,True
47048,778,356,0,20,20,0,True
47047,778,427,2,13,13,0,True
47046,778,590,3,10,10,0,True
47045,778,418,4,8,8,0,True
47044,778,479,6,5,5,0,True
47043,778,581,0,18,18,0,True
47042,778,577,0,42,42,0,True
47041,778,578,0,36,36,0,True
47040,778,608,0,40,40,0,True
47039,778,586,0,27,27,0,True
47038,778,573,0,25,25,0,True
47037,778,475,1,16,16,0,True
47036,778,347,0,22,22,0,True
47035,778,607,0,21,21,0,True
47034,778,606,1,14,14,0,True
47033,778,501,3,9,9,0,True
47032,778,496,4,6,6,0,True
47031,778,554,6,4,4,0,True
47030,778,579,17,1,1,2,True
47155,779,498,1,18,18,0,True
47154,779,618,0,44,44,0,True
47153,779,617,0,25,25,0,True
47152,779,616,0,64,64,0,True
47151,779,532,0,63,63,0,True
47150,779,526,0,62,62,0,True
47149,779,449,0,61,61,0,True
47148,779,596,0,60,60,0,True
47147,779,556,0,59,59,0,True
47146,779,558,0,58,58,0,True
47145,779,560,0,57,57,0,True
47144,779,513,0,56,56,0,True
47143,779,565,0,55,55,0,True
47142,779,527,0,54,54,0,True
47141,779,615,0,53,53,0,True
47140,779,538,0,51,51,0,True
47139,779,594,0,50,50,0,True
47138,779,614,0,48,48,0,True
47137,779,592,0,47,47,0,True
47136,779,528,0,38,38,0,True
47135,779,593,0,37,37,0,True
47134,779,529,0,36,36,0,True
47133,779,563,0,35,35,0,True
47132,779,516,0,34,34,0,True
47131,779,512,0,33,33,0,True
47130,779,562,0,32,32,0,True
47129,779,520,0,31,31,0,True
47128,779,514,0,29,29,0,True
47127,779,597,0,27,27,0,True
47126,779,613,0,26,26,0,True
47125,779,533,0,22,22,0,True
47124,779,612,2,16,16,0,True
47123,779,555,3,14,14,0,True
47122,779,525,4,10,10,0,True
47121,779,509,7,4,4,0,True
47120,779,611,8,2,2,1,True
47119,779,610,0,52,52,0,True
47118,779,609,0,49,49,0,True
47117,779,478,0,46,46,0,True
47116,779,456,0,41,41,0,True
47115,779,547,0,45,45,0,True
47114,779,549,0,42,42,0,True
47113,779,541,0,40,40,0,True
47112,779,483,0,39,39,0,True
47111,779,476,0,21,21,0,True
47110,779,356,0,20,20,0,True
47109,779,427,2,15,15,0,True
47108,779,590,3,13,13,0,True
47107,779,418,4,11,11,0,True
47106,779,479,6,6,6,0,True
47105,779,581,4,8,8,0,True
47104,779,577,7,3,3,0,True
47103,779,578,3,12,12,0,True
47102,779,608,0,43,43,0,True
47101,779,586,0,30,30,0,True
47100,779,573,0,28,28,0,True
47099,779,475,1,19,19,0,True
47098,779,347,0,24,24,0,True
47097,779,607,0,23,23,0,True
47096,779,606,1,17,17,0,True
47095,779,501,5,7,7,0,True
47094,779,496,4,9,9,0,True
47093,779,554,6,5,5,0,True
47092,779,579,25,1,1,3,True
47221,780,498,1,20,20,0,True
47220,780,486,0,47,47,0,True
47219,780,619,0,24,24,0,True
47218,780,618,0,45,45,0,True
47217,780,617,0,27,27,0,True
47216,780,616,0,66,66,0,True
47215,780,532,0,65,65,0,True
47214,780,526,0,64,64,0,True
47213,780,449,0,63,63,0,True
47212,780,596,0,62,62,0,True
47211,780,556,0,61,61,0,True
47210,780,558,0,60,60,0,True
47209,780,560,0,59,59,0,True
47208,780,513,0,58,58,0,True
47207,780,565,0,57,57,0,True
47206,780,527,0,56,56,0,True
47205,780,615,0,55,55,0,True
47204,780,538,0,54,54,0,True
47203,780,594,0,53,53,0,True
47202,780,614,0,51,51,0,True
47201,780,592,0,50,50,0,True
47200,780,528,0,41,41,0,True
47199,780,593,0,40,40,0,True
47198,780,529,0,39,39,0,True
47197,780,563,0,38,38,0,True
47196,780,516,0,37,37,0,True
47195,780,512,0,36,36,0,True
47194,780,562,0,35,35,0,True
47193,780,520,0,34,34,0,True
47192,780,514,0,32,32,0,True
47191,780,597,0,30,30,0,True
47190,780,613,0,28,28,0,True
47189,780,533,0,23,23,0,True
47188,780,612,2,18,18,0,True
47187,780,555,3,16,16,0,True
47186,780,525,4,13,13,0,True
47185,780,509,7,5,5,0,True
47184,780,611,8,4,4,1,True
47183,780,610,0,48,48,0,True
47182,780,609,0,52,52,0,True
47181,780,478,0,49,49,0,True
47180,780,456,2,17,17,0,True
47179,780,547,0,46,46,0,True
47178,780,549,0,29,29,0,True
47177,780,541,0,43,43,0,True
47176,780,483,0,42,42,0,True
47175,780,476,0,22,22,0,True
47174,780,356,0,21,21,0,True
47173,780,427,5,10,10,0,True
47172,780,590,3,15,15,0,True
47171,780,418,4,14,14,0,True
47170,780,479,10,3,3,1,True
47169,780,581,4,11,11,0,True
47168,780,577,13,2,2,0,True
47167,780,578,7,6,6,0,True
47166,780,608,0,44,44,0,True
47165,780,586,0,33,33,0,True
47164,780,573,0,31,31,0,True
47163,780,475,6,7,7,1,True
47162,780,347,0,26,26,0,True
47161,780,607,0,25,25,0,True
47160,780,606,1,19,19,0,True
47159,780,501,5,9,9,0,True
47158,780,496,4,12,12,0,True
47157,780,554,6,8,8,0,True
47156,780,579,25,1,1,3,True
47295,781,601,0,64,64,0,True
47294,781,621,0,63,63,0,True
47293,781,580,0,58,58,0,True
47292,781,620,0,55,55,0,True
47291,781,459,0,45,45,0,True
47290,781,430,0,42,42,0,True
47289,781,484,0,41,41,0,True
47288,781,431,0,38,38,0,True
47287,781,506,0,36,36,0,True
47286,781,486,0,52,52,0,True
47285,781,619,0,24,24,0,True
47284,781,618,0,50,50,0,True
47283,781,617,0,27,27,0,True
47282,781,616,0,75,75,0,True
47281,781,532,0,74,74,0,True
47280,781,526,0,73,73,0,True
47279,781,449,0,72,72,0,True
47278,781,596,0,71,71,0,True
47277,781,556,0,70,70,0,True
47276,781,558,0,69,69,0,True
47275,781,560,0,68,68,0,True
47274,781,513,0,67,67,0,True
47273,781,565,0,66,66,0,True
47272,781,527,0,65,65,0,True
47271,781,615,0,62,62,0,True
47270,781,538,0,61,61,0,True
47269,781,594,0,60,60,0,True
47268,781,614,0,57,57,0,True
47267,781,592,0,56,56,0,True
47266,781,528,0,47,47,0,True
47265,781,593,0,46,46,0,True
47264,781,529,0,44,44,0,True
47263,781,563,0,43,43,0,True
47262,781,516,0,40,40,0,True
47261,781,512,0,39,39,0,True
47260,781,562,0,37,37,0,True
47259,781,520,0,35,35,0,True
47258,781,514,0,32,32,0,True
47257,781,597,0,30,30,0,True
47256,781,613,0,28,28,0,True
47255,781,533,0,23,23,0,True
47254,781,612,2,18,18,0,True
47253,781,555,3,16,16,0,True
47252,781,525,4,14,14,0,True
47251,781,509,7,8,8,0,True
47250,781,611,8,6,6,1,True
47249,781,610,0,53,53,0,True
47248,781,609,0,59,59,0,True
47247,781,478,0,54,54,0,True
47246,781,456,2,17,17,0,True
47245,781,547,0,51,51,0,True
47244,781,549,0,29,29,0,True
47243,781,541,0,48,48,0,True
47242,781,483,0,33,33,0,True
47241,781,476,0,22,22,0,True
47240,781,356,0,21,21,0,True
47239,781,427,5,11,11,0,True
47238,781,590,3,15,15,0,True
47237,781,418,4,12,12,0,True
47236,781,479,10,4,4,1,True
47235,781,581,8,7,7,0,True
47234,781,577,16,2,2,0,True
47233,781,578,13,3,3,0,True
47232,781,608,0,49,49,0,True
47231,781,586,0,34,34,0,True
47230,781,573,0,31,31,0,True
47229,781,475,8,5,5,1,True
47228,781,347,0,26,26,0,True
47227,781,607,0,25,25,0,True
47226,781,606,1,19,19,0,True
47225,781,501,5,10,10,0,True
47224,781,496,4,13,13,0,True
47223,781,554,6,9,9,0,True
47222,781,579,34,1,1,4,True
47370,782,601,0,64,64,0,True
47369,782,621,0,63,63,0,True
47368,782,580,0,49,49,0,True
47367,782,620,0,56,56,0,True
47366,782,459,0,45,45,0,True
47365,782,430,0,42,42,0,True
47364,782,484,0,41,41,0,True
47363,782,431,0,38,38,0,True
47362,782,506,0,36,36,0,True
47361,782,486,0,53,53,0,True
47360,782,619,0,25,25,0,True
47359,782,618,0,51,51,0,True
47358,782,617,0,28,28,0,True
47357,782,616,0,75,75,0,True
47356,782,532,0,74,74,0,True
47355,782,526,0,73,73,0,True
47354,782,449,0,72,72,0,True
47353,782,596,0,71,71,0,True
47352,782,556,0,70,70,0,True
47351,782,558,0,69,69,0,True
47350,782,560,0,68,68,0,True
47349,782,513,0,67,67,0,True
47348,782,565,0,66,66,0,True
47347,782,527,0,65,65,0,True
47346,782,615,0,62,62,0,True
47345,782,538,0,61,61,0,True
47344,782,594,0,60,60,0,True
47343,782,614,0,58,58,0,True
47342,782,592,0,57,57,0,True
47341,782,528,0,47,47,0,True
47340,782,593,0,46,46,0,True
47339,782,529,0,44,44,0,True
47338,782,563,0,43,43,0,True
47337,782,516,0,40,40,0,True
47336,782,512,0,39,39,0,True
47335,782,562,0,37,37,0,True
47334,782,520,0,35,35,0,True
47333,782,514,0,33,33,0,True
47332,782,597,0,31,31,0,True
47331,782,613,0,29,29,0,True
47330,782,533,0,24,24,0,True
47329,782,612,2,18,18,0,True
47328,782,555,3,16,16,0,True
47327,782,525,4,15,15,0,True
47326,782,509,7,9,9,0,True
47325,782,611,8,7,7,1,True
47324,782,610,0,54,54,0,True
47323,782,609,0,59,59,0,True
47322,782,478,0,55,55,0,True
47321,782,456,2,17,17,0,True
47320,782,547,0,52,52,0,True
47319,782,549,0,30,30,0,True
47318,782,541,0,48,48,0,True
47317,782,483,0,22,22,0,True
47316,782,476,0,23,23,0,True
47315,782,356,0,21,21,0,True
47314,782,427,5,13,13,0,True
47313,782,590,5,12,12,0,True
47312,782,418,7,10,10,0,True
47311,782,479,10,5,5,1,True
47310,782,581,8,8,8,0,True
47309,782,577,16,3,3,0,True
47308,782,578,13,4,4,0,True
47307,782,608,0,50,50,0,True
47306,782,586,0,34,34,0,True
47305,782,573,0,32,32,0,True
47304,782,475,17,2,2,2,True
47303,782,347,0,27,27,0,True
47302,782,607,0,26,26,0,True
47301,782,606,1,19,19,0,True
47300,782,501,9,6,6,0,True
47299,782,496,4,14,14,0,True
47298,782,554,6,11,11,0,True
47297,782,579,40,1,1,4,True
47447,783,638,0,41,41,0,True
47446,783,498,1,22,22,0,True
47445,783,601,0,65,65,0,True
47444,783,621,0,64,64,0,True
47443,783,580,0,32,32,0,True
47442,783,620,0,58,58,0,True
47441,783,459,0,49,49,0,True
47440,783,430,0,46,46,0,True
47439,783,484,0,45,45,0,True
47438,783,431,0,42,42,0,True
47437,783,506,0,38,38,0,True
47436,783,486,0,55,55,0,True
47435,783,619,0,25,25,0,True
47434,783,618,0,54,54,0,True
47433,783,617,0,28,28,0,True
47432,783,616,0,76,76,0,True
47431,783,532,0,75,75,0,True
47430,783,526,0,74,74,0,True
47429,783,449,0,73,73,0,True
47428,783,596,0,72,72,0,True
47427,783,556,0,71,71,0,True
47426,783,558,0,70,70,0,True
47425,783,560,0,69,69,0,True
47424,783,513,0,68,68,0,True
47423,783,565,0,67,67,0,True
47422,783,527,0,66,66,0,True
47421,783,615,0,63,63,0,True
47420,783,538,0,62,62,0,True
47419,783,594,0,61,61,0,True
47418,783,614,0,60,60,0,True
47417,783,592,0,59,59,0,True
47416,783,528,0,51,51,0,True
47415,783,593,0,50,50,0,True
47414,783,529,0,48,48,0,True
47413,783,563,0,47,47,0,True
47412,783,516,0,44,44,0,True
47411,783,512,0,43,43,0,True
47410,783,562,0,40,40,0,True
47409,783,520,0,37,37,0,True
47408,783,514,0,34,34,0,True
47407,783,597,0,31,31,0,True
47406,783,613,0,29,29,0,True
47405,783,533,0,24,24,0,True
47404,783,612,2,19,19,0,True
47403,783,555,3,17,17,0,True
47402,783,525,4,16,16,0,True
47401,783,509,7,10,10,0,True
47400,783,611,8,8,8,1,True
47399,783,610,0,56,56,0,True
47398,783,609,0,39,39,0,True
47397,783,478,0,57,57,0,True
47396,783,456,2,18,18,0,True
47395,783,547,0,35,35,0,True
47394,783,549,0,30,30,0,True
47393,783,541,0,52,52,0,True
47392,783,483,1,20,20,0,True
47391,783,476,4,14,14,0,True
47390,783,356,0,23,23,0,True
47389,783,427,5,13,13,0,True
47388,783,590,5,12,12,0,True
47387,783,418,10,6,6,0,True
47386,783,479,11,5,5,1,True
47385,783,581,8,9,9,0,True
47384,783,577,16,3,3,0,True
47383,783,578,13,4,4,0,True
47382,783,608,0,53,53,0,True
47381,783,586,0,36,36,0,True
47380,783,573,0,33,33,0,True
47379,783,475,25,2,2,3,True
47378,783,347,0,27,27,0,True
47377,783,607,0,26,26,0,True
47376,783,606,1,21,21,0,True
47375,783,501,10,7,7,0,True
47374,783,496,4,15,15,0,True
47373,783,554,6,11,11,0,True
47372,783,579,40,1,1,4,True
46520,784,806,0,8,8,0,True
46519,784,583,1,6,6,0,True
46518,784,579,5,2,2,1,True
46517,784,498,0,15,15,0,True
46516,784,608,0,14,14,0,True
46515,784,496,0,13,13,0,True
46514,784,586,0,12,12,0,True
46513,784,581,0,11,11,0,True
46512,784,475,0,10,10,0,True
46511,784,623,0,9,9,0,True
46510,784,482,2,5,5,0,True
46509,784,622,1,7,7,0,True
46508,784,578,4,4,4,0,True
46507,784,554,6,1,1,0,True
46506,784,577,4,3,3,1,True
46547,785,429,0,14,14,0,True
46546,785,806,0,13,13,0,True
46545,785,583,1,10,10,0,True
46544,785,589,0,27,27,0,True
46543,785,479,0,26,26,0,True
46542,785,483,0,25,25,0,True
46541,785,501,0,24,24,0,True
46540,785,427,0,23,23,0,True
46539,785,627,0,21,21,0,True
46538,785,626,0,18,18,0,True
46537,785,547,0,17,17,0,True
46536,785,607,0,16,16,0,True
46535,785,625,0,12,12,0,True
46534,785,624,2,7,7,0,True
46533,785,579,10,1,1,1,True
46532,785,498,0,22,22,0,True
46531,785,608,1,9,9,0,True
46530,785,496,0,20,20,0,True
46529,785,586,0,19,19,0,True
46528,785,581,3,6,6,0,True
46527,785,475,8,3,3,1,True
46526,785,623,0,15,15,0,True
46525,785,482,2,8,8,0,True
46524,785,622,1,11,11,0,True
46523,785,578,4,5,5,0,True
46522,785,554,10,2,2,0,True
46521,785,577,4,4,4,1,True
46608,786,532,0,52,52,0,True
46607,786,429,0,20,20,0,True
46606,786,806,0,19,19,0,True
46605,786,583,1,15,15,0,True
46604,786,555,1,17,17,0,True
46603,786,512,0,61,61,0,True
46602,786,526,0,60,60,0,True
46601,786,533,0,59,59,0,True
46600,786,561,0,58,58,0,True
46599,786,538,0,57,57,0,True
46598,786,612,0,56,56,0,True
46597,786,631,0,55,55,0,True
46596,786,562,0,54,54,0,True
46595,786,556,0,53,53,0,True
